Accident_Index,Accident Date,Day_of_Week,Junction_Control,Junction_Detail,Accident_Severity,Latitude,Light_Conditions,Local_Authority_(District),Carriageway_Hazards,Longitude,Number_of_Casualties,Number_of_Vehicles,Police_Force,Road_Surface_Conditions,Road_Type,Speed_limit,Time,Urban_or_Rural_Area,Weather_Conditions,Vehicle_Type
200901GD10365,25-06-2021,Thursday,Give way or uncontrolled,Crossroads,Slight,51.52317,Daylight,Hackney,None,-0.083145,1,2,Metropolitan Police,Dry,Single carriageway,30,18:00,Urban,Fine no high winds,Motorcycle over 500cc
200901GD10367,23-06-2021,Tuesday,Auto traffic signal,Crossroads,Serious,51.531048,Daylight,Hackney,None,-0.086419,2,1,Metropolitan Police,Dry,Single carriageway,30,14:50,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200901GD10368,23-06-2021,Tuesday,Give way or uncontrolled,Crossroads,Slight,51.520543,Daylight,Hackney,None,-0.081958,1,2,Metropolitan Police,Dry,Single carriageway,30,08:32,Urban,Fine no high winds,Car
200901GD10369,17-06-2021,Wednesday,Auto traffic signal,Crossroads,Slight,51.526654,Darkness - lights lit,Hackney,None,-0.081702,1,2,Metropolitan Police,Dry,Single carriageway,30,22:00,Urban,Fine no high winds,Car
200901GD10371,17-06-2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.545196,Daylight,Hackney,None,-0.055394,1,2,Metropolitan Police,Dry,Single carriageway,30,16:30,Urban,Fine no high winds,Car
200901GD10373,19-06-2021,Friday,Give way or uncontrolled,T or staggered junction,Slight,51.525753,Daylight,Islington,None,-0.087073,1,1,Metropolitan Police,Dry,Single carriageway,30,06:40,Urban,Fine no high winds,Goods 7.5 tonnes mgw and over
200901GD10374,28-06-2021,Sunday,Give way or uncontrolled,T or staggered junction,Slight,51.569415,Daylight,Hackney,None,-0.062585,1,2,Metropolitan Police,Dry,Single carriageway,30,17:59,Urban,Fine no high winds,Agricultural vehicle
200901GD10376,28-06-2021,Sunday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.563337,Daylight,Hackney,None,-0.092278,1,1,Metropolitan Police,Dry,Single carriageway,30,20:00,Urban,Fine no high winds,Motorcycle 125cc and under
200901GD10377,28-06-2021,Sunday,Give way or uncontrolled,Crossroads,Slight,51.536358,Daylight,Hackney,None,-0.053896,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,14:36,Urban,Raining no high winds,Motorcycle over 500cc
200901GD10379,18-06-2021,Thursday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.551179,Daylight,Hackney,None,-0.020664,1,2,Metropolitan Police,Dry,Dual carriageway,50,19:51,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200901GD10384,01-07-2021,Wednesday,Auto traffic signal,Crossroads,Slight,51.554221,Daylight,Hackney,None,-0.06828,1,1,Metropolitan Police,Dry,Single carriageway,30,20:20,Urban,Fine no high winds,Goods 7.5 tonnes mgw and over
200901GD10385,27-06-2021,Saturday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.543339,Daylight,Hackney,Other object on road,-0.057348,1,1,Metropolitan Police,Dry,Single carriageway,30,08:40,Urban,Fine no high winds,Car
200901GD10386,19-06-2021,Friday,Auto traffic signal,Crossroads,Slight,51.565185,Daylight,Hackney,None,-0.073298,1,1,Metropolitan Police,Dry,Single carriageway,30,15:00,Urban,Fine no high winds,Car
200901GD10388,13-06-2021,Saturday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.537812,Daylight,Hackney,None,-0.076618,1,2,Metropolitan Police,Dry,Single carriageway,30,18:15,Urban,Fine no high winds,Car
200901GD10389,05-07-2021,Sunday,Data missing or out of range,Not at junction or within 20 metres,Serious,51.560675,Daylight,Hackney,None,-0.083444,1,1,Metropolitan Police,Dry,Single carriageway,30,15:12,Urban,Fine no high winds,Car
200901GD10390,03-07-2021,Friday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.556623,Daylight,Hackney,None,-0.055772,1,2,Metropolitan Police,Dry,Single carriageway,30,19:30,Urban,Fine no high winds,Car
200901GD10391,04-07-2021,Saturday,Give way or uncontrolled,T or staggered junction,Slight,51.567789,Daylight,Hackney,None,-0.073044,1,2,Metropolitan Police,Dry,Single carriageway,30,20:50,Urban,Fine no high winds,Motorcycle over 500cc
200901GD10393,21-06-2021,Sunday,Give way or uncontrolled,T or staggered junction,Slight,51.545103,Daylight,Hackney,None,-0.055253,1,1,Metropolitan Police,Dry,Single carriageway,30,15:45,Urban,Fine no high winds,Goods over 3.5t. and under 7.5t
200901GD10394,06-07-2021,Monday,Give way or uncontrolled,Crossroads,Slight,51.54069,Daylight,Hackney,None,-0.076641,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,12:36,Urban,Raining no high winds,Motorcycle 50cc and under
200901GD10395,09-06-2021,Tuesday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.529554,Daylight,Hackney,None,-0.077543,1,1,Metropolitan Police,Dry,Single carriageway,30,12:54,Urban,Fine no high winds,Car
200901GD10397,02-07-2021,Thursday,Give way or uncontrolled,Crossroads,Slight,51.528477,Daylight,Hackney,None,-0.088689,1,2,Metropolitan Police,Dry,Single carriageway,30,19:10,Urban,Fine no high winds,Car
200901GD10398,04-07-2021,Saturday,Give way or uncontrolled,T or staggered junction,Serious,51.566102,Darkness - lights lit,Hackney,None,-0.101974,2,2,Metropolitan Police,Dry,Single carriageway,30,23:46,Urban,Fine no high winds,Car
200901GD10399,25-06-2021,Thursday,Auto traffic signal,T or staggered junction,Slight,51.563118,Daylight,Hackney,None,-0.073386,2,1,Metropolitan Police,Dry,One way street,30,19:10,Urban,Fine no high winds,Car
200901GD10400,02-07-2021,Thursday,Give way or uncontrolled,T or staggered junction,Slight,51.546332,Daylight,Hackney,None,-0.08073,1,2,Metropolitan Police,Dry,Single carriageway,30,13:55,Urban,Fine no high winds,Car
200901GD10402,08-07-2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.567054,Daylight,Hackney,None,-0.094142,1,2,Metropolitan Police,Dry,Single carriageway,30,18:31,Urban,Fine no high winds,Bus or coach (17 or more pass seats)
200901GD10403,10-07-2021,Friday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.574457,Darkness - lights lit,Hackney,None,-0.084885,1,2,Metropolitan Police,Dry,Single carriageway,30,01:00,Urban,Fine no high winds,Car
200901GD10404,15-06-2021,Monday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.566617,Daylight,Hackney,None,-0.061983,1,1,Metropolitan Police,Dry,Single carriageway,30,17:00,Urban,Fine no high winds,Minibus (8 - 16 passenger seats)
200901GD10405,10-07-2021,Friday,Give way or uncontrolled,T or staggered junction,Slight,51.551098,Darkness - lights lit,Hackney,None,-0.075192,1,2,Metropolitan Police,Dry,Single carriageway,30,23:40,Urban,Fine no high winds,Car
200901GD10407,30-06-2021,Tuesday,Give way or uncontrolled,Crossroads,Slight,51.544608,Daylight,Hackney,None,-0.079793,1,2,Metropolitan Police,Dry,Single carriageway,30,14:32,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200901GD10408,13-07-2021,Monday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.553772,Daylight,Hackney,None,-0.084744,2,1,Metropolitan Police,Dry,Single carriageway,30,16:51,Urban,Fine no high winds,Motorcycle over 125cc and up to 500cc
200901GD10409,05-07-2021,Sunday,Give way or uncontrolled,T or staggered junction,Slight,51.546834,Daylight,Hackney,None,-0.051141,1,2,Metropolitan Police,Dry,Single carriageway,30,17:05,Urban,Fine no high winds,Car
200901GD10410,08-07-2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.529598,Daylight,Hackney,None,-0.08028,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,08:05,Urban,Fine no high winds,Motorcycle over 500cc
200901GD10411,08-07-2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.558549,Darkness - lights lit,Hackney,None,-0.074445,1,2,Metropolitan Police,Dry,Single carriageway,30,23:10,Urban,Fine no high winds,Car
200901GD10412,07-07-2021,Tuesday,Give way or uncontrolled,Slip road,Serious,51.549662,Darkness - lights lit,Hackney,None,-0.075397,1,1,Metropolitan Police,Wet or damp,Single carriageway,30,23:10,Urban,Raining no high winds,Car
200901GD10413,07-07-2021,Tuesday,Give way or uncontrolled,T or staggered junction,Serious,51.545256,Daylight,Hackney,None,-0.069958,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,18:00,Urban,Raining no high winds,Car
200901GD10414,10-07-2021,Friday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.568951,Daylight,Hackney,None,-0.09464,1,2,Metropolitan Police,Dry,Single carriageway,30,16:28,Urban,Fine no high winds,Car
200901GD10416,07-07-2021,Tuesday,Give way or uncontrolled,T or staggered junction,Slight,51.548193,Darkness - lights lit,Hackney,None,-0.068103,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,21:30,Urban,Fine no high winds,Car
200901GD10418,14-07-2021,Tuesday,Give way or uncontrolled,T or staggered junction,Slight,51.561888,Daylight,Hackney,None,-0.080652,2,2,Metropolitan Police,Dry,Single carriageway,30,18:30,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200901GD10421,14-07-2021,Tuesday,Give way or uncontrolled,T or staggered junction,Slight,51.565492,Daylight,Hackney,None,-0.103153,1,1,Metropolitan Police,Dry,Single carriageway,30,17:55,Urban,Fine no high winds,Car
200901GD10422,13-07-2021,Monday,Give way or uncontrolled,T or staggered junction,Slight,51.55188,Daylight,Hackney,None,-0.079054,1,1,Metropolitan Police,Dry,Single carriageway,30,07:20,Urban,Fine no high winds,Car
200901GD10423,10-07-2021,Friday,Give way or uncontrolled,T or staggered junction,Slight,51.524573,Daylight,Hackney,None,-0.080924,1,1,Metropolitan Police,Dry,Single carriageway,30,13:15,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200901GD10425,15-07-2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.542847,Darkness - lights lit,Hackney,None,-0.043956,2,8,Metropolitan Police,Dry,Single carriageway,30,23:08,Urban,Fine no high winds,Car
200901GD10426,17-07-2021,Friday,Auto traffic signal,Crossroads,Slight,51.526649,Daylight,Hackney,None,-0.081413,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,16:25,Urban,Fine no high winds,Car
200901GD10428,17-07-2021,Friday,Give way or uncontrolled,T or staggered junction,Slight,51.570414,Daylight,Hackney,None,-0.068604,1,1,Metropolitan Police,Wet or damp,Single carriageway,30,13:45,Urban,Fine no high winds,Car
200901GD10429,18-07-2021,Saturday,Give way or uncontrolled,Crossroads,Slight,51.542442,Daylight,Hackney,None,-0.05205,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,19:54,Urban,Raining no high winds,Car
200901GD10430,02-07-2021,Thursday,Give way or uncontrolled,Crossroads,Slight,51.540314,Daylight,Hackney,None,-0.070167,1,2,Metropolitan Police,Dry,Single carriageway,30,07:15,Urban,Fine no high winds,Car
200901GD10431,10-07-2021,Friday,Auto traffic signal,Crossroads,Slight,51.542213,Daylight,Hackney,None,-0.076288,1,2,Metropolitan Police,Dry,Single carriageway,30,08:59,Urban,Fine no high winds,Car
200901GD10433,16-07-2021,Thursday,Auto traffic signal,More than 4 arms (not roundabout),Slight,51.549488,Darkness - lights lit,Hackney,None,-0.059394,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,23:45,Urban,Raining no high winds,Car
200901GD10434,15-07-2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.549706,Darkness - lights lit,Hackney,None,-0.061692,1,2,Metropolitan Police,Dry,Single carriageway,30,23:30,Urban,Fine no high winds,Motorcycle 125cc and under
200901GD10435,15-07-2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.528842,Daylight,Islington,None,-0.094585,1,2,Metropolitan Police,Wet or damp,Single carriageway,30,07:20,Urban,Raining no high winds,Car
200901GD10438,23-07-2021,Thursday,Auto traffic signal,Crossroads,Serious,51.570502,Daylight,Hackney,None,-0.096018,2,2,Metropolitan Police,Dry,Single carriageway,30,05:31,Urban,Fine no high winds,Car
200901GD10439,22-07-2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.56232,Darkness - lights lit,Hackney,None,-0.057693,1,2,Metropolitan Police,Dry,Single carriageway,30,20:30,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200901GD10441,13-07-2021,Monday,Auto traffic signal,Crossroads,Slight,51.545982,Daylight,Hackney,None,-0.075841,1,2,Metropolitan Police,Dry,Single carriageway,30,17:06,Urban,Fine no high winds,Car
200901GD10442,07-07-2021,Tuesday,Auto traffic signal,Roundabout,Slight,51.525753,Daylight,Islington,None,-0.087073,1,2,Metropolitan Police,Dry,Single carriageway,30,16:50,Urban,Fine no high winds,Car
200901GD10443,06-07-2021,Monday,Auto traffic signal,T or staggered junction,Slight,51.561775,Daylight,Hackney,None,-0.073731,2,2,Metropolitan Police,Dry,Single carriageway,30,12:45,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200901GD10444,03-07-2021,Friday,Give way or uncontrolled,T or staggered junction,Slight,51.572819,Daylight,Hackney,None,-0.067203,1,2,Metropolitan Police,Dry,Single carriageway,30,07:30,Urban,Fine no high winds,Car
200901GD10446,20-07-2021,Monday,Give way or uncontrolled,T or staggered junction,Slight,51.53842,Daylight,Hackney,None,-0.075294,1,1,Metropolitan Police,Dry,Single carriageway,30,10:30,Urban,Fine no high winds,Car
200901GD10447,22-07-2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.570245,Daylight,Hackney,None,-0.063849,1,2,Metropolitan Police,Dry,Single carriageway,30,10:44,Urban,Fine no high winds,Car
200901GD10448,23-07-2021,Thursday,Give way or uncontrolled,T or staggered junction,Slight,51.52857,Daylight,Hackney,None,-0.077872,1,2,Metropolitan Police,Dry,Single carriageway,30,14:12,Urban,Fine no high winds,Car
200901GD10449,20-07-2021,Monday,Give way or uncontrolled,T or staggered junction,Slight,51.53636,Darkness - lights lit,Hackney,Any animal in carriageway (except ridden horse),-0.070334,2,2,Metropolitan Police,Dry,Single carriageway,30,00:15,Urban,Fine no high winds,Car
200901GD10450,18-06-2021,Thursday,Data missing or out of range,Not at junction or within 20 metres,Slight,51.564243,Daylight,Hackney,None,-0.092673,1,2,Metropolitan Police,Dry,Single carriageway,30,12:45,Urban,Fine no high winds,Car
200901GD10451,19-07-2021,Sunday,Give way or uncontrolled,T or staggered junction,Slight,51.526091,Darkness - lights lit,Hackney,None,-0.085762,1,1,Metropolitan Police,Dry,Dual carriageway,30,01:20,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200901GD10453,17-07-2021,Friday,Data missing or out of range,Not at junction or within 20 metres,Serious,51.536611,Daylight,Hackney,None,-0.052876,1,2,Metropolitan Police,Dry,Single carriageway,30,13:30,Urban,Fine no high winds,Car
200901GD10454,14-07-2021,Tuesday,Give way or uncontrolled,T or staggered junction,Slight,51.54872,Daylight,Hackney,None,-0.061878,1,2,Metropolitan Police,Dry,Single carriageway,30,16:30,Urban,Fine no high winds,Car
200901GD10455,24-07-2021,Friday,Give way or uncontrolled,T or staggered junction,Slight,51.548668,Daylight,Hackney,None,-0.058707,1,2,Metropolitan Police,Dry,Single carriageway,30,17:52,Urban,Fine no high winds,Motorcycle 50cc and under
200901GD10456,21-07-2021,Tuesday,Auto traffic signal,Crossroads,Slight,51.563791,Daylight,Hackney,None,-0.092547,1,2,Metropolitan Police,Dry,Single carriageway,30,13:39,Urban,Fine no high winds,Car
200901GD10457,22-07-2021,Wednesday,Give way or uncontrolled,Crossroads,Slight,51.554962,Daylight,Hackney,None,-0.042427,1,2,Metropolitan Police,Dry,Single carriageway,30,20:30,Urban,Fine no high winds,Car
200901GD10458,29-07-2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.565492,Daylight,Hackney,None,-0.103153,1,2,Metropolitan Police,Dry,Single carriageway,30,14:30,Urban,Fine no high winds,Car
200901GD10459,20-07-2021,Monday,Auto traffic signal,T or staggered junction,Slight,51.545825,Daylight,Hackney,None,-0.055367,3,1,Metropolitan Police,Dry,Single carriageway,30,17:30,Urban,Fine no high winds,Car
200901GD10460,29-07-2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.561254,Daylight,Hackney,None,-0.047639,1,2,Metropolitan Police,Dry,Single carriageway,30,18:45,Urban,Fine no high winds,Car
200901GD10464,25-07-2021,Saturday,Give way or uncontrolled,T or staggered junction,Serious,51.546065,Daylight,Hackney,None,-0.075404,1,2,Metropolitan Police,Dry,Single carriageway,30,16:18,Urban,Fine no high winds,Car
200901GD10465,27-07-2021,Monday,Give way or uncontrolled,T or staggered junction,Slight,51.550556,Daylight,Hackney,None,-0.05329,1,2,Metropolitan Police,Dry,Single carriageway,30,17:45,Urban,Fine no high winds,Car
200901GD10466,31-07-2021,Friday,Auto traffic signal,Crossroads,Slight,51.530627,Daylight,Hackney,None,-0.077209,1,2,Metropolitan Police,Dry,Single carriageway,30,16:04,Urban,Fine no high winds,Car
200901GD10467,01-08-2021,Saturday,Auto traffic signal,Crossroads,Slight,51.570502,Daylight,Hackney,None,-0.096018,1,2,Metropolitan Police,Dry,Single carriageway,30,08:02,Urban,Fine no high winds,Car
200901GD10468,03-08-2021,Monday,Give way or uncontrolled,Crossroads,Serious,51.543908,Daylight,Hackney,None,-0.070015,1,2,Metropolitan Police,Dry,Single carriageway,30,17:50,Urban,Fine no high winds,Van / Goods 3.5 tonnes mgw or under
200901GD10470,28-07-2021,Tuesday,Give way or uncontrolled,T or staggered junction,Slight,51.546587,Darkness - lights lit,Hackney,None,-0.047113,1,2,Metropolitan Police,Dry,Single carriageway,30,22:50,Urban,Fine no high winds,Motorcycle over 500cc
200901GD10471,29-07-2021,Wednesday,Give way or uncontrolled,T or staggered junction,Slight,51.554622,Daylight,Hackney,None,-0.054415,1,2,Metropolitan Police,Dry,Single carriageway,30,11:47,Urban,Fine no high winds,Motorcycle 50cc and under
200901GD10472,31-07-2021,Friday,Give way or uncontrolled,T or staggered junction,Slight,51.546457,Daylight,Islington,None,-0.082888,1,2,Metropolitan Police,Dry,Single carriageway,30,16:27,Urban,Fine no high winds,Car
